5,7,1,79128,79128,"[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 16, 3, 12, 7, 14, 18, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 16, 3, 12, 7, 14, 18, 2]",800000,9.036064147949219e-05,
5,7,2,78134,78134,"[15, 17, 1, 6, 8, 11, 9, 4, 10, 16, 3, 12, 7, 14, 18, 13, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0001857280731201172,0.9831092752081159
5,7,3,91762,78134,"[15, 17, 1, 6, 13, 3, 12, 7, 14, 18, 16, 10, 4, 9, 11, 8, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.00026869773864746094,0.9843512344898989
5,7,4,91762,78134,"[15, 17, 1, 6, 13, 3, 12, 7, 14, 18, 16, 10, 4, 9, 11, 8, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.00036025047302246094,
5,7,5,82340,78134,"[15, 17, 1, 6, 13, 3, 12, 16, 18, 14, 7, 10, 4, 9, 11, 8, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0004456043243408203,0.9938166957953133
5,7,6,87302,78134,"[15, 17, 1, 6, 14, 18, 16, 12, 3, 13, 7, 10, 4, 9, 11, 8, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0005285739898681641,
5,7,7,84268,78134,"[15, 17, 9, 4, 10, 7, 13, 3, 12, 16, 18, 14, 6, 1, 11, 8, 5, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0006098747253417969,
5,7,8,80308,78134,"[15, 17, 9, 4, 10, 7, 13, 3, 12, 16, 18, 14, 6, 1, 5, 8, 11, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0006928443908691406,0.9901488436829572
5,7,9,88228,78134,"[15, 9, 17, 4, 10, 7, 13, 3, 12, 16, 18, 14, 6, 1, 5, 8, 11, 2]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0007736682891845703,
5,7,10,84904,78134,"[15, 9, 17, 4, 10, 2, 11, 8, 5, 1, 6, 14, 18, 16, 12, 3, 13, 7]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0008561611175537109,0.9992927502191115
5,7,11,85470,78134,"[15, 9, 17, 3, 12, 16, 18, 14, 6, 1, 5, 8, 11, 2, 10, 4, 13, 7]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0009372234344482422,0.9956669150199533
5,7,12,88944,78134,"[15, 9, 17, 3, 12, 18, 16, 14, 6, 1, 5, 8, 11, 2, 10, 4, 13, 7]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0010175704956054688,
5,7,13,85428,78134,"[15, 9, 17, 3, 12, 18, 16, 4, 10, 2, 11, 8, 5, 1, 6, 14, 13, 7]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0010976791381835938,
5,7,14,80252,78134,"[15, 9, 17, 3, 12, 18, 16, 4, 8, 11, 2, 10, 5, 1, 6, 14, 13, 7]","[15, 17, 1, 6, 8, 11, 9, 4, 10, 5, 13, 18, 14, 7, 12, 3, 16, 2]",800000,0.0011775493621826172,
5,7,15,59496,59496,"[15, 9, 17, 3, 12, 18, 16, 5, 10, 2, 11, 8, 4, 1, 6, 14, 13, 7]","[15, 9, 17, 3, 12, 18, 16, 4, 8, 11, 2, 10, 5, 1, 6, 14, 13, 7]",800000,0.00125885009765625,0.9785826790576834
