5,0,1,80122,80122,"[5, 15, 4, 11, 17, 6, 13, 12, 9, 3, 18, 10, 8, 14, 1, 7, 2, 16]","[5, 15, 4, 11, 17, 6, 13, 12, 9, 3, 18, 10, 8, 14, 1, 7, 2, 16]",800000,7.009506225585938e-05,
5,0,2,80040,80040,"[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]","[5, 15, 4, 11, 17, 6, 9, 12, 13, 3, 18, 10, 8, 14, 1, 7, 2, 16]",800000,0.00013446807861328125,
5,0,3,60336,60336,"[5, 15, 4, 10, 1, 14, 8, 11, 17, 6, 9, 12, 13, 3, 18, 7, 2, 16]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.00020956993103027344,0.9931560273892015
5,0,4,65830,60336,"[5, 15, 13, 12, 9, 6, 17, 11, 8, 14, 1, 10, 4, 3, 18, 7, 2, 16]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.00027298927307128906,0.979382997483398
5,0,5,82496,60336,"[5, 15, 13, 16, 2, 7, 18, 3, 4, 10, 1, 14, 8, 11, 17, 6, 9, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0003361701965332031,
5,0,6,63450,60336,"[5, 15, 13, 16, 2, 7, 18, 3, 4, 10, 1, 14, 8, 11, 17, 6, 9, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0003986358642578125,0.9653954199174603
5,0,7,63450,60336,"[5, 15, 13, 16, 2, 7, 18, 3, 4, 10, 1, 14, 8, 11, 17, 6, 9, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0004611015319824219,
5,0,8,63450,60336,"[5, 15, 13, 16, 2, 7, 18, 3, 4, 10, 8, 14, 1, 11, 17, 6, 9, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0005235671997070312,0.9623904860701992
5,0,9,94118,60336,"[5, 15, 13, 16, 3, 18, 7, 2, 4, 10, 8, 14, 1, 11, 17, 6, 9, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0005857944488525391,
5,0,10,87300,60336,"[5, 15, 13, 16, 3, 18, 7, 2, 4, 10, 8, 9, 6, 17, 11, 1, 14, 12]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0006477832794189453,
5,0,11,81618,60336,"[5, 15, 13, 16, 3, 18, 7, 2, 4, 10, 8, 9, 6, 12, 14, 1, 11, 17]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0007088184356689453,
5,0,12,76402,60336,"[5, 15, 13, 16, 3, 17, 11, 1, 14, 12, 6, 9, 8, 10, 4, 2, 7, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0007710456848144531,0.9893001549767856
5,0,13,85008,60336,"[5, 15, 13, 4, 10, 8, 9, 6, 12, 14, 1, 11, 17, 3, 16, 2, 7, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0008327960968017578,
5,0,14,80742,60336,"[5, 15, 13, 4, 17, 11, 1, 14, 12, 6, 9, 8, 10, 3, 16, 2, 7, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0008950233459472656,0.9725415300303057
5,0,15,103016,60336,"[5, 15, 13, 4, 17, 11, 14, 1, 12, 6, 9, 8, 10, 3, 16, 2, 7, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0009570121765136719,
5,0,16,96366,60336,"[5, 15, 7, 2, 16, 3, 10, 8, 9, 6, 12, 1, 14, 11, 17, 4, 13, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0010194778442382812,
5,0,17,73090,60336,"[16, 2, 7, 15, 5, 3, 10, 12, 6, 9, 8, 1, 14, 11, 17, 4, 13, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0010826587677001953,0.9802354314462152
5,0,18,73090,60336,"[16, 2, 7, 15, 5, 3, 10, 12, 6, 9, 8, 1, 14, 11, 17, 4, 13, 18]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0011453628540039062,0.9973634817353989
5,0,19,75202,60336,"[16, 18, 13, 4, 17, 11, 14, 1, 8, 9, 6, 12, 10, 3, 5, 15, 7, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.001207590103149414,0.9922204188081899
5,0,20,81450,60336,"[16, 18, 7, 15, 5, 3, 10, 12, 6, 9, 8, 1, 14, 11, 17, 4, 13, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0012700557708740234,
5,0,21,76928,60336,"[16, 18, 10, 3, 5, 15, 7, 12, 6, 9, 8, 1, 14, 11, 17, 4, 13, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0013322830200195312,0.9871951882321034
5,0,22,87238,60336,"[16, 18, 10, 3, 1, 8, 9, 6, 12, 7, 15, 5, 14, 11, 17, 4, 13, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.001394033432006836,
5,0,23,80166,60336,"[16, 18, 17, 11, 14, 5, 15, 7, 12, 6, 9, 8, 1, 3, 10, 4, 13, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0014553070068359375,
5,0,24,72004,60336,"[16, 18, 17, 11, 14, 10, 3, 1, 8, 9, 6, 12, 7, 15, 5, 4, 13, 2]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0015177726745605469,0.9877308869168493
5,0,25,81880,60336,"[16, 18, 17, 11, 14, 2, 13, 4, 5, 15, 7, 12, 6, 9, 8, 1, 3, 10]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0015802383422851562,0.9777903480250355
5,0,26,99848,60336,"[16, 18, 3, 1, 8, 9, 6, 12, 7, 15, 5, 4, 13, 2, 14, 11, 17, 10]","[5, 15, 4, 10, 18, 3, 13, 12, 9, 6, 17, 11, 8, 14, 1, 7, 2, 16]",800000,0.0016422271728515625,
