1,1,1,44592,44592,"[4, 3, 5, 1, 8, 10, 9, 11, 6, 2, 12, 7]","[4, 3, 5, 1, 8, 10, 9, 11, 6, 2, 12, 7]",600000,4.100799560546875e-05,
1,1,2,37714,37714,"[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]","[4, 3, 5, 1, 8, 10, 7, 12, 2, 6, 11, 9]",600000,7.581710815429688e-05,
1,1,3,35894,35894,"[4, 3, 11, 7, 12, 2, 6, 10, 8, 1, 5, 9]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.00012111663818359375,0.992184038059818
1,1,4,40602,35894,"[5, 1, 8, 10, 6, 2, 12, 7, 11, 3, 4, 9]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.00015592575073242188,0.9829241403953605
1,1,5,50936,35894,"[12, 2, 6, 10, 8, 1, 5, 7, 11, 3, 4, 9]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.0001914501190185547,0.9998766742719095
1,1,6,51010,35894,"[12, 4, 3, 11, 7, 5, 1, 8, 10, 6, 2, 9]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.00022530555725097656,0.9887240554417908
1,1,7,57814,35894,"[12, 4, 3, 11, 7, 9, 2, 6, 10, 8, 1, 5]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.0002582073211669922,
1,1,8,47802,35894,"[8, 10, 6, 2, 9, 7, 11, 3, 4, 12, 1, 5]","[4, 3, 11, 6, 2, 12, 7, 10, 8, 1, 5, 9]",600000,0.00029087066650390625,
1,1,9,34992,34992,"[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 12, 1, 5]",600000,0.0003237724304199219,
1,1,10,24816,24816,"[5, 4, 3, 11, 7, 9, 2, 6, 10, 8, 1, 12]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0003578662872314453,0.9611257743112459
1,1,11,48606,24816,"[1, 8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 12]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0003905296325683594,
1,1,12,43488,24816,"[1, 8, 10, 3, 11, 7, 9, 2, 6, 4, 5, 12]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0004241466522216797,0.9905945109302244
1,1,13,49158,24816,"[1, 8, 10, 3, 4, 6, 2, 9, 7, 11, 5, 12]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.00045609474182128906,
1,1,14,34498,24816,"[1, 8, 10, 3, 4, 12, 5, 11, 7, 9, 2, 6]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0004892349243164062,0.9901356417863876
1,1,15,40446,24816,"[1, 8, 4, 3, 10, 12, 5, 11, 7, 9, 2, 6]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0005221366882324219,0.9944388540741533
1,1,16,43792,24816,"[1, 8, 4, 6, 2, 9, 7, 11, 5, 12, 10, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0005550384521484375,
1,1,17,34558,24816,"[1, 8, 4, 6, 2, 9, 5, 11, 7, 12, 10, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0005884170532226562,0.9965526225643497
1,1,18,36630,24816,"[1, 8, 10, 12, 7, 11, 5, 9, 2, 6, 4, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0006213188171386719,
1,1,19,33786,24816,"[1, 3, 4, 6, 2, 9, 5, 11, 7, 12, 10, 8]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0006542205810546875,0.9800320536953614
1,1,20,45888,24816,"[2, 9, 5, 11, 7, 12, 6, 4, 3, 1, 10, 8]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0006873607635498047,0.9682031642214263
1,1,21,45888,24816,"[2, 9, 5, 11, 7, 12, 6, 4, 3, 1, 10, 8]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0007197856903076172,
1,1,22,37598,24816,"[2, 9, 5, 11, 7, 1, 3, 4, 6, 12, 10, 8]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0007531642913818359,0.9678095083167686
1,1,23,57230,24816,"[2, 9, 5, 11, 7, 1, 8, 10, 12, 6, 4, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0007853507995605469,
1,1,24,52904,24816,"[2, 9, 5, 11, 7, 1, 8, 4, 6, 12, 10, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0008184909820556641,0.9932627974009312
1,1,25,56960,24816,"[6, 4, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0008509159088134766,
1,1,26,43420,24816,"[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]","[8, 10, 6, 2, 9, 7, 11, 3, 4, 5, 1, 12]",600000,0.0008840560913085938,
1,1,27,24736,24736,"[4, 6, 8, 2, 9, 5, 11, 7, 1, 12, 10, 3]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0009169578552246094,0.9825113989381677
1,1,28,35322,24736,"[1, 7, 11, 5, 9, 2, 8, 6, 4, 12, 10, 3]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0009493827819824219,
1,1,29,32152,24736,"[4, 6, 8, 2, 9, 5, 11, 7, 1, 12, 10, 3]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0009822845458984375,0.994730598925168
1,1,30,35322,24736,"[12, 1, 7, 11, 5, 9, 2, 8, 6, 4, 10, 3]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0010159015655517578,0.9665006253261064
1,1,31,55766,24736,"[12, 1, 3, 10, 4, 6, 8, 2, 9, 5, 11, 7]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0010488033294677734,0.9797282908443904
1,1,32,68054,24736,"[12, 7, 11, 5, 9, 2, 8, 6, 4, 10, 3, 1]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0010814666748046875,
1,1,33,32328,24736,"[2, 9, 5, 11, 7, 12, 8, 6, 4, 10, 3, 1]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0011141300201416016,0.9927530533437668
1,1,34,36692,24736,"[2, 9, 6, 8, 12, 7, 11, 5, 4, 10, 3, 1]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.001146554946899414,
1,1,35,27992,24736,"[2, 3, 10, 4, 5, 11, 7, 12, 8, 6, 9, 1]","[4, 6, 8, 1, 7, 11, 5, 9, 2, 12, 10, 3]",600000,0.0011792182922363281,0.962963278798349
