7,5,1,18354,18354,"[20, 5, 8, 21, 6, 19, 24, 12, 14, 9, 23, 10, 4, 7, 17, 11, 13, 16, 2, 15, 18, 1, 22, 3]","[20, 5, 8, 21, 6, 19, 24, 12, 14, 9, 23, 10, 4, 7, 17, 11, 13, 16, 2, 15, 18, 1, 22, 3]",1000000,0.0003628730773925781,0.9966496250736582
7,5,2,21710,18354,"[20, 5, 8, 21, 15, 2, 16, 13, 11, 17, 7, 4, 24, 12, 14, 9, 23, 10, 19, 6, 18, 1, 22, 3]","[20, 5, 8, 21, 6, 19, 24, 12, 14, 9, 23, 10, 4, 7, 17, 11, 13, 16, 2, 15, 18, 1, 22, 3]",1000000,0.0007061958312988281,
7,5,3,18886,18354,"[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]","[20, 5, 8, 21, 6, 19, 24, 12, 14, 9, 23, 10, 4, 7, 17, 11, 13, 16, 2, 15, 18, 1, 22, 3]",1000000,0.0008842945098876953,
7,5,4,16846,16846,"[19, 10, 16, 13, 11, 17, 7, 4, 24, 12, 14, 9, 23, 2, 15, 21, 8, 5, 20, 6, 18, 1, 22, 3]","[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]",1000000,0.0010066032409667969,0.9969486648148986
7,5,5,19902,16846,"[19, 10, 16, 1, 18, 6, 20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 22, 3]","[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]",1000000,0.0011303424835205078,
7,5,6,17492,16846,"[13, 11, 17, 7, 4, 24, 12, 14, 9, 23, 2, 15, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 3]","[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]",1000000,0.0012450218200683594,0.9996660557717906
7,5,7,17826,16846,"[13, 11, 17, 7, 4, 24, 12, 22, 19, 10, 16, 1, 18, 6, 20, 5, 8, 21, 15, 2, 23, 9, 14, 3]","[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]",1000000,0.0013568401336669922,
7,5,8,17392,16846,"[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]","[20, 5, 8, 21, 15, 2, 23, 9, 14, 12, 24, 4, 7, 17, 11, 13, 16, 10, 19, 6, 18, 1, 22, 3]",1000000,0.0014677047729492188,
7,5,9,13886,13886,"[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 2, 15, 23, 9, 14, 3]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0015811920166015625,0.9990604416616019
7,5,10,14826,13886,"[13, 11, 17, 7, 4, 9, 23, 15, 2, 24, 12, 22, 19, 10, 16, 1, 18, 6, 20, 5, 8, 21, 14, 3]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0016922950744628906,0.998984515953249
7,5,11,15842,13886,"[13, 11, 17, 7, 4, 9, 23, 15, 2, 19, 22, 12, 24, 10, 16, 1, 18, 6, 20, 5, 8, 21, 14, 3]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0018033981323242188,
7,5,12,14454,13886,"[13, 11, 17, 7, 4, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 12, 22, 19, 2, 15, 8, 21, 14, 3]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.001913309097290039,
7,5,13,14188,13886,"[13, 11, 4, 7, 17, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 12, 22, 19, 2, 15, 8, 21, 14, 3]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0020246505737304688,0.9987727536834606
7,5,14,15416,13886,"[13, 11, 4, 7, 17, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 12, 22, 19, 3, 14, 21, 8, 15, 2]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0021359920501708984,0.9982175903821122
7,5,15,17200,13886,"[13, 11, 19, 22, 12, 24, 10, 16, 1, 18, 6, 20, 5, 23, 9, 17, 7, 4, 3, 14, 21, 8, 15, 2]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.002246856689453125,
7,5,16,15192,13886,"[13, 11, 19, 22, 12, 8, 21, 14, 3, 4, 7, 17, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 15, 2]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0023584365844726562,0.9938112298185179
7,5,17,21400,13886,"[13, 11, 19, 22, 14, 21, 8, 12, 3, 4, 7, 17, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 15, 2]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.0024700164794921875,
7,5,18,19260,13886,"[13, 11, 19, 22, 14, 21, 8, 12, 3, 17, 7, 4, 9, 23, 5, 20, 6, 18, 1, 16, 10, 24, 15, 2]","[13, 11, 17, 7, 4, 21, 8, 5, 20, 6, 18, 1, 16, 10, 19, 22, 12, 24, 15, 2, 23, 9, 14, 3]",1000000,0.002580881118774414,0.9988266888683964
