3,6,1,73314,73314,"[18, 3, 10, 2, 1, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]","[18, 3, 10, 2, 1, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]",800000,7.486343383789062e-05,
3,6,2,71000,71000,"[10, 2, 1, 18, 3, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]","[18, 1, 2, 10, 3, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]",800000,0.00014209747314453125,
3,6,3,69296,69296,"[10, 2, 1, 11, 12, 9, 14, 8, 17, 4, 15, 6, 13, 3, 18, 7, 16, 5]","[10, 2, 1, 18, 3, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]",800000,0.00022149085998535156,0.9911047984911221
3,6,4,76444,69296,"[10, 2, 15, 4, 17, 8, 14, 9, 12, 11, 1, 6, 13, 3, 18, 7, 16, 5]","[10, 2, 1, 18, 3, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]",800000,0.0002894401550292969,0.9994876313056926
3,6,5,76854,69296,"[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]","[10, 2, 1, 18, 3, 13, 6, 15, 4, 17, 8, 14, 9, 12, 11, 7, 16, 5]",800000,0.0003573894500732422,
3,6,6,66944,66944,"[10, 3, 13, 6, 1, 11, 2, 15, 4, 17, 8, 14, 9, 12, 18, 7, 16, 5]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0004241466522216797,0.9968699089812747
3,6,7,69452,66944,"[10, 16, 7, 18, 12, 9, 14, 8, 17, 4, 15, 2, 11, 1, 6, 13, 3, 5]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0004916191101074219,0.9911196651745993
3,6,8,76588,66944,"[10, 16, 7, 6, 1, 11, 2, 15, 4, 17, 8, 14, 9, 12, 18, 13, 3, 5]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0005574226379394531,0.9854173716438599
3,6,9,88340,66944,"[10, 16, 7, 6, 1, 11, 5, 3, 13, 18, 12, 9, 14, 8, 17, 4, 15, 2]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0006246566772460938,
3,6,10,88018,66944,"[10, 16, 7, 6, 1, 8, 14, 9, 12, 18, 13, 3, 5, 11, 17, 4, 15, 2]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0006902217864990234,
3,6,11,83918,66944,"[10, 16, 7, 6, 1, 11, 5, 3, 13, 18, 12, 9, 14, 8, 17, 4, 15, 2]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0007574558258056641,0.9948881104059943
3,6,12,88018,66944,"[10, 16, 7, 6, 1, 11, 5, 3, 13, 18, 12, 17, 8, 14, 9, 4, 15, 2]","[10, 3, 13, 6, 1, 11, 12, 9, 14, 8, 17, 4, 15, 2, 18, 7, 16, 5]",800000,0.0008225440979003906,
