4,12,1,82938,82938,"[13, 7, 4, 8, 6, 9, 14, 10, 1, 11, 5, 2, 18, 3, 17, 12, 15, 16]","[13, 7, 4, 8, 6, 9, 14, 10, 1, 11, 5, 2, 18, 3, 17, 12, 15, 16]",800000,6.985664367675781e-05,
4,12,2,80634,80634,"[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]","[13, 7, 6, 8, 4, 9, 14, 10, 1, 11, 5, 2, 18, 3, 17, 12, 15, 16]",800000,0.0002257823944091797,
4,12,3,58222,58222,"[4, 9, 14, 10, 1, 11, 5, 2, 18, 3, 17, 12, 15, 16, 6, 7, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0003409385681152344,0.9666295006676484
4,12,4,85374,58222,"[4, 9, 14, 10, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0004048347473144531,
4,12,5,84586,58222,"[4, 6, 7, 10, 14, 9, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0004985332489013672,
4,12,6,83324,58222,"[4, 2, 18, 3, 17, 12, 15, 16, 9, 14, 10, 7, 6, 5, 11, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0005667209625244141,0.9949652172224014
4,12,7,87362,58222,"[4, 2, 5, 6, 7, 10, 14, 9, 16, 15, 12, 17, 3, 18, 11, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0006310939788818359,
4,12,8,80436,58222,"[4, 2, 5, 6, 7, 10, 15, 16, 9, 14, 12, 17, 3, 18, 11, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0007126331329345703,
4,12,9,72108,58222,"[4, 2, 5, 6, 11, 18, 3, 17, 12, 14, 9, 16, 15, 10, 7, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0007777214050292969,
4,12,10,67060,58222,"[4, 2, 5, 6, 11, 18, 3, 17, 12, 14, 9, 15, 16, 10, 7, 1, 13, 8]","[13, 7, 6, 16, 15, 12, 17, 3, 18, 2, 5, 11, 1, 10, 14, 9, 4, 8]",800000,0.0008416175842285156,
